quarter,C1.1.GDP251  ,C1.2.GDP252  ,C1.3.GDP253  ,C1.4.GDP254  ,C1.5.GDP255  ,C1.6.GDP256  ,C1.7.GDP257  ,C1.8.GDP258  ,C1.9.GDP259  ,C1.10.GDP260  ,C1.11.GDP261  ,C1.12.GDP263  ,C1.13.GDP264  ,C1.14.GDP265  ,C1.15.GDP266  ,C1.16.GDP267  ,C2.1.IPS10   ,C2.2.IPS11   ,C2.3.IPS299  ,C2.4.IPS12   ,C2.5.IPS13   ,C2.6.IPS18   ,C2.7.IPS25   ,C2.8.IPS32   ,C2.9.IPS34   ,C2.10.IPS38   ,C2.11.IPS43   ,C2.12.IPS306  ,C2.13.PMP     ,C2.14.UTL11   ,C3.1.CES002  ,C3.2.CES003  ,C3.3.CES006  ,C3.4.CES011  ,C3.5.CES015  ,C3.6.CES017  ,C3.7.CES033  ,C3.8.CES046  ,C3.9.CES048  ,C3.10.CES049  ,C3.11.CES053  ,C3.12.CES088  ,C3.13.CES140  ,C3.14.LHEL    ,C3.15.LHELX   ,C3.16.LHEM    ,C3.17.LHNAG   ,C3.18.LBMNU   ,C3.19.CES151  ,C3.20.CES155  ,C4.1.LHUR    ,C4.2.LHU680  ,C4.3.LHU5    ,C4.4.LHU14   ,C4.5.LHU15   ,C4.6.LHU26   ,C4.7.LHU27   ,C5.1.HSFR    ,C5.2.HSBR    ,C5.3.HSNE    ,C5.4.HSMW    ,C5.5.HSSOU   ,C5.6.HSWST   ,C6.1.PMI     ,C6.2.PMNO    ,C6.3.PMDEL   ,C6.4.PMNV    ,C6.5.MOCMQ   ,C6.6.MSONDQ  ,C7.1.GDP272A,C7.2.GDP273A,C7.3.CPIAUCSL,C7.4.PCEPILFE,C7.5.CPILFESL,C7.6.GDP274A,C7.7.GDP274_1,C7.8.GDP274_2,C7.9.GDP274_3,C7.10.GDP275A,C7.11.GDP275_1,C7.12.GDP275_2,C7.13.GDP275_3,C7.14.GDP275_4,C7.15.GDP276A,C7.16.GDP276_1,C7.17.GDP276_2,C7.18.GDP276_3,C7.19.GDP276_4,C7.20.GDP276_5,C7.21.GDP276_6,C7.22.GDP276_7,C7.23.GDP276_8,C7.24.GDP277A,C7.25.GDP278A,C7.26.GDP279A,C7.27.GDP280A,C7.28.GDP281A,C7.29.GDP282A,C7.30.GDP284A,C7.31.GDP285A,C7.32.GDP286A,C7.33.GDP287A,C7.34.GDP288A,C7.35.PSCCOMR ,C7.36.PW561   ,C7.37.PMCP    ,C8.1.CES275R  ,C8.2.CES277R  ,C8.3.CES278 R ,C8.4.LBOUT   ,C8.5.LBPUR7  ,C8.6.LBLCPU  ,C9.1.FYFF    ,C9.2.FYGM3   ,C9.3.FYGM6   ,C9.4.FYGT1   ,C9.5.FYGT5   ,C9.6.FYGT10  ,C9.7.FYAAAC  ,C9.8.FYBAAC  ,C9.9.Sfygm6,C9.10.Sfygt1,C9.11.Sfygt10,C9.12.sFYAAAC  ,C9.13.sFYBAAC  ,C10.1.FM1     ,C10.2.MZMSL,C10.3.FM2,C10.4.FMFBA   ,C10.5.FMRRA   ,C10.6.BUSLOANS,C10.7.CCINRV  ,C11.1.EXRUS   ,C11.2.EXRSW   ,C11.3.EXRJAN  ,C11.4.EXRUK   ,C11.5.EXRCAN  ,C12.1.FSPCOM  ,C12.2.FSPIN   ,C12.3.FSDXP   ,C12.4.FSPXE   ,C12.5.FSDJ    ,C13.HHSNTN  
1986Q3,0.009531944,0.01719459,0.085224787,0.00208448,0.00852217,-0.031906375,-0.005687031,-0.014778479,-0.036297005,-0.004057292,0.015277342,0.02259701,0.027413132,0.022526961,0.037316085,0.00966996,0.00394836,0.006127419,0.00513154,0.008929641,0.026010048,0.002615565,0.000115495,0.001316593,0.004442277,0.009803709,0.006067093,0.000579705,53.93333333,78.30273333,0.005287131,-0.005196304,-0.061943112,0.001418775,-0.004846859,-0.007106252,-0.001234842,0.008006139,0.007900745,0.002897819,0.01016749,0.013263226,0.003074698,1,0.026333333,0.006974647,0.007500384,0.005038754,40.13333333,0.066666667,-0.2,0.5,-0.036544638,-0.057985401,0.021949765,0.04087374,0.005506622,7.472311225,7.45626197,5.700443573,5.709322655,6.559615237,6.11368218,51,55.63333333,50.1,46,0.007377465,-0.00496703,0.0015596,0.006892491,0.010975268,0.00095348,0.001100162,0.0031314,0.005349118,-0.002530873,0.008235278,0.022335249,0.007113101,0.020389091,0.127366926,0.005825713,-0.001966338,-0.005327752,-0.001114655,0.007098153,-0.008696609,-0.000143978,-0.001433812,0.000355165,0.0001736,0.001546025,0.001023162,3.46606E-05,-0.000869883,0.000379568,0.003250987,-0.000101746,0.038020248,0.003267931,0.001820545,0.00459295,0.124948315,0.43726789,52.63333333,-0.004220639,-0.001042408,-0.004709131,0.00500702,0.003968634,0.005512922,-0.713333333,-0.616666667,-0.593333333,-0.616666667,-0.476666667,-0.296666667,-0.173333333,-0.093333333,0.063333333,0.466666667,1.783333333,1.523333333,2.873333333,0.003160861,0.001186395,-0.001305889,0.002263909,0.010649285,-0.003427894,0.001548071,-0.040143133,-0.1007251,-0.086301708,-0.01448124,0.000722022,0.002390858,-0.00599003,-0.003333333,0.3,-0.001774588,-3.533333333
1986Q4,0.005027131,0.006341135,-0.015627504,0.009470013,0.010375657,0.001449687,0.006539284,0.010116791,0.006011873,0.012152796,-0.001808414,0.036602383,0.007981203,-0.005566024,-0.01534673,0.002868085,0.011497213,0.010572017,0.010069051,0.012309243,0.021672991,0.008770289,0.00444258,0.012605141,0.014052558,0.018251811,0.012571568,-0.001766822,53.96666667,78.9144,0.005763728,-0.000387583,-0.034052355,0.006393238,-0.001086635,-0.004101295,0.003699962,0.008552574,0.004284777,-0.000283332,0.005966149,0.010528109,0.009972098,2,0.034333333,0.004735519,0.004557235,0.007563242,40.03333333,0.033333333,-0.133333333,-0.3,-0.023003079,0.004995409,-0.046526954,-0.063773006,-0.031518437,7.445612242,7.462023461,5.66296048,5.702670746,6.455198563,6.191680594,50.96666667,55.63333333,52.03333333,42.93333333,0.010804478,0.053389265,0.000668609,-0.000388041,0.000868728,-3.71135E-05,0.000201897,-0.00271868,-0.004135448,0.001009419,-0.006615002,-0.001239704,-0.005588892,-0.005921417,0.043245057,-0.006429957,0.000774077,0.002009137,-0.012179308,-0.025325977,-0.000472858,0.011076724,0.002636342,0.000109824,0.000896799,-0.00037531,-0.001824627,-0.002128168,0.000772606,-0.003596022,-0.001131201,0.012527563,0.005141555,0.002866478,0.000408456,0.004932512,-0.022760924,0.138301683,57,-0.000607603,0.007585694,-0.003305391,-0.002978938,0.009988093,0.019088348,0.06,-0.17,-0.18,-0.193333333,-0.173333333,-0.043333333,-0.153333333,-0.086666667,0.053333333,0.443333333,1.91,1.413333333,2.83,0.001078541,-0.003675676,-0.00280064,0.002385457,0.007437162,0.012749748,-0.002327049,-0.001930534,-0.013129814,0.029194077,-0.03965101,-0.000385013,0.010456167,0.015563941,0.023333333,-0.13,0.028477528,-2.9
1987Q1,0.006560952,0.000439085,-0.065868711,0.003945681,0.015348983,0.030293755,-0.0198688,-0.027694767,-0.023432603,-0.029690394,-0.002626707,0.000535396,-0.006425091,0.002585903,0.006036089,-0.000310066,0.013493781,0.013089398,0.012579419,0.007848655,0.020033473,0.003193762,0.02527489,0.013952692,0.02020194,0.009236501,0.01484334,0.020022946,58.53333333,79.58453333,0.006661426,0.002666974,-0.014307657,0.011803678,0.00083891,-0.000124545,0.002360812,0.007042343,0.003791579,0.004644596,0.00300377,0.0104713,0.002937147,1,0.034,0.006441217,0.006417651,0.011906825,40.5,0.2,-0.233333333,-0.233333333,0.004266938,-0.056510685,-0.030375805,-0.013660049,-0.044915561,7.473826377,7.435044629,5.653658087,5.918893854,6.449943691,6.155565558,54.16666667,58.93333333,51.53333333,46.5,0.025128131,-0.033024607,0.000626709,0.004116626,0.005033295,-0.001034603,-0.001523892,0.003043552,-0.002910207,0.006759919,0.012144,0.016505507,0.002298562,0.010976982,0.127223097,0.009249592,-0.003327464,-0.001620565,0.007844915,0.02584647,-0.008211484,-0.00374223,-0.00310194,0.002714879,-0.01304421,-0.003785913,-0.00380212,-0.004918836,-0.005131201,-0.004912019,-0.001285736,-0.004324147,0.013850079,0.00151587,0.004738955,-0.001335795,0.00179323,0.12250689,62.1,-0.008622815,-0.01618245,-0.006042099,-0.00463049,-0.009977615,0.006382558,-0.046666667,0.183333333,0.136666667,0.126666667,-0.013333333,-0.07,-0.31,-0.433333333,0.006666667,0.386666667,1.656666667,1.173333333,2.466666667,-0.010314699,-0.014791279,-0.006428492,-0.002290366,-0.022380683,0.025391431,-0.028815223,-0.057046676,-0.073267283,-0.046127364,0.075457535,-0.034525023,0.136431448,0.155132344,-0.393333333,2.34,0.153824517,-0.4
1987Q2,0.010936782,0.013578745,0.041712208,0.008906119,0.009411906,0.001384083,0.017726877,0.023664992,0.011845574,0.029450578,0.004369656,0.039759252,0.02476708,0.006931785,0.014162229,0.000752851,0.016917655,0.015027956,0.012332659,0.01042367,-0.004034653,0.015966355,0.020885309,0.019215477,0.020557048,0.02088169,0.016296333,0.030959085,60,80.29283333,0.008586156,0.004101265,0.007865154,0.008910068,0.002531526,0.001400234,0.004313732,0.008901908,0.00838857,0.004522848,0.009768398,0.011042863,0.003902825,3.666666667,0.08,0.008524254,0.008034221,0.005689607,40.33333333,-0.1,-0.333333333,0.033333333,-0.046100449,-0.101866941,-0.011553504,0.011672635,-0.03253299,7.385230923,7.340186835,5.609471795,5.691484947,6.447305863,6.02021396,56.7,61.46666667,54.53333333,48.6,0.009028578,0.081231486,-0.002305377,-0.00265725,-0.00073169,0.000104158,0.003910539,-0.000788567,0.010224374,-0.010106044,-0.009520216,-0.009693153,-0.001941582,-0.00341478,-0.081094449,-0.00398126,0.001209109,0.001999775,0.004528655,-0.001032343,0.009429277,-0.006083878,0.0084101,9.08879E-05,-0.00615788,-0.00218771,-0.00179657,-0.001413661,0.003905979,-0.003940533,-0.002784754,0.008774646,-0.00022581,-0.004078701,-0.005263723,-0.003023252,0.215453902,-0.150164208,68.6,-0.003724112,-0.000573951,-0.004787019,0.006554477,-0.000849088,0.002233506,0.43,0.12,0.436666667,0.843333333,1.21,1.15,0.8,0.696666667,0.323333333,1.11,2.686666667,0.823333333,2.013333333,-0.015017734,-0.013215672,-0.007062243,-0.006978468,-0.026348552,-0.040719899,0.010926842,-0.031347217,-0.036244754,-0.071315554,0.062757476,-0.003944089,0.048800564,0.0733172,-0.053333333,0.786666667,0.061726583,0.1
1987Q3,0.009036092,0.011166255,0.040854182,0.001794331,0.009248568,0.000975848,0.021060027,0.031702016,0.040789978,0.027237715,-0.003029173,0.042136821,0.01925684,0.001752637,0.001316644,0.002137367,0.017512476,0.016177007,0.016428288,0.012025803,0.002343016,0.015657505,0.02701291,0.019139657,0.020914573,0.01948748,0.017233133,0.015652421,64.06666667,81.10463333,0.008063515,0.005759033,0.011682945,0.004654373,0.005875792,0.004993729,0.007261771,0.007510303,0.006853951,0.005227654,0.00697944,0.006879327,0.002373265,3.666666667,0.077666667,0.00629859,0.007310957,0.006956871,40.26666667,0.133333333,-0.266666667,-0.6,-0.001245072,-0.027569693,-0.103381507,-0.130126812,-0.079303034,7.393263095,7.322290242,5.578471173,5.639540206,6.489204931,6.042632834,58.96666667,62.93333333,60.23333333,47.73333333,0.008274646,0.006027964,0.002097535,0.001583471,-0.000708772,0.001292554,-0.002665137,-0.000176571,-0.003388969,0.001101567,0.004004615,-0.000572101,-0.001870243,-0.007762963,0.019209,-0.000670364,0.003380769,-0.003924238,0.004192612,0.009748751,-0.000678094,0.010291263,0.000331348,-0.000743568,0.013995455,8.60667E-05,0.000560077,0.000446001,0.001388187,-2.72452E-05,0.00090198,-0.009681676,-0.015484471,0.000621559,0.001302334,2.9492E-05,-0.018947072,0.026390442,76.33333333,-0.005338577,-0.009322612,-0.002990617,0.00149881,0.000807174,0.010171654,0.193333333,0.386666667,0.203333333,0.36,0.473333333,0.533333333,0.59,0.55,0.14,1.083333333,2.833333333,0.88,2.03,-0.016092098,-0.014229835,-0.002313615,-0.003667528,-0.026530804,0.006308799,0.008691065,0.013010279,0.02209644,0.029647486,-0.014746905,-0.007758692,0.085239222,0.092246483,-0.21,2,0.099468392,2.4
1987Q4,0.017310935,0.002444205,-0.02928411,0.005265467,0.008879182,0.075078519,-3.8881E-05,-0.002241113,0.018845416,-0.012920076,0.004899787,0.036266854,0.0226556,0.013589985,0.014890244,0.01246742,0.024253845,0.022270931,0.025028123,0.017614507,0.038827822,0.009599355,0.046995625,0.026688175,0.043415559,0.014531201,0.027612043,0.023567782,63.4,82.91003333,0.009386671,0.008626037,0.012791096,0.011962176,0.00751225,0.008748477,0.005568887,0.009456783,0.00849417,0.007652008,0.008740516,0.004146373,0.00866694,1.333333333,0.035666667,0.005830577,0.005875178,0.01026443,40.46666667,0.166666667,-0.166666667,-0.2,-0.00426573,-0.017203355,-0.055716123,-0.02756683,-0.081092867,7.32887499,7.255826651,5.536021069,5.646624061,6.412365463,5.93312897,60.16666667,62.03333333,63.26666667,50.9,0.00862594,0.047038912,-0.000704155,-0.001699883,-0.001265694,0.000186884,0.002137007,-0.003868082,-0.007679873,-0.000643886,-0.000100685,-0.002979314,-0.000865756,0.010077145,-0.037648023,-0.003049253,-0.000369831,0.004736329,-0.008285954,-0.018160632,0.00030444,-0.01052743,-0.000529822,2.34491E-05,0.000476869,0.005491342,0.006299091,0.008924383,0.004298704,0.011200279,0.000345964,0.013170893,0.005419371,-0.00441466,-0.002331793,-0.006180748,0.175044383,-0.148142631,79.16666667,-0.000788903,-0.00216508,-0.001325093,0.009000961,0.003994818,0.003046184,0.073333333,-0.18,0.23,0.113333333,0.203333333,0.246666667,0.456666667,0.473333333,0.55,1.376666667,3.26,1.09,2.256666667,0.009559162,6.57871E-05,0.005144716,0.008396303,0.017527378,0.00279612,0.002194557,-0.05525104,-0.084055512,-0.080125872,0.081670759,-0.008429256,-0.223610101,-0.239934733,0.773333333,-4.78,-0.239412644,-7.833333333
1988Q1,0.004876648,0.016509042,0.049383417,0.008960521,0.012743767,-0.058013705,-0.001420192,0.007563393,-0.038729546,0.030588943,-0.021893236,0.053801574,-0.004320234,-0.005842764,-0.027409997,0.012227706,0.008748086,0.010630177,0.01220668,0.009463058,-0.006164047,0.015252057,0.017025416,0.006449397,0.008245048,0.002111069,0.006501744,0.02080748,58.53333333,83.15116667,0.007697822,0.001727541,-0.0087823,-0.001099221,0.002697389,0.001777288,0.004144385,0.008990828,0.006627032,0.005738557,0.006001818,0.004489751,0.005493886,-1,0.012,0.004979069,0.005002527,0.000890238,40.36666667,-0.066666667,-0.133333333,0.033333333,-0.04325344,0.019727016,-0.030701672,0.005806093,-0.065737418,7.262160983,7.245892795,5.628819436,5.459585514,6.27726986,5.939293675,56.1,58.4,60.16666667,46.9,-0.003097254,0.075767724,0.001538433,0.000177406,-0.00151841,0.000478944,-0.001777399,-0.006159714,-0.016091867,0.004115276,-0.000665,-0.001840996,0.002378523,-0.013230937,-0.024755678,0.007000422,0.00296836,-2.47152E-05,0.001433632,0.006080301,-0.002520948,0.005092959,0.004430173,-0.000612837,0.006117478,0.000254524,0.000884442,0.00117229,0.006103561,-0.00120637,0.000164969,-0.005022409,-0.0016997,0.007642286,0.011128182,0.004706824,0.056800558,-0.067019367,78.13333333,-0.002915882,0.001688651,-0.002896691,0.002865473,0.008780417,0.013538169,-0.253333333,-0.14,-0.383333333,-0.46,-0.72,-0.706666667,-0.656666667,-0.626666667,0.306666667,1.056666667,2.693333333,1.14,2.336666667,-0.003622999,0.008211021,0.006085614,-0.004448904,-0.005131638,-0.002711997,-0.003938916,-0.03123714,-0.019781234,-0.058150476,0.02362588,-0.033867367,0.010664772,0.013458745,0.026666667,-1.256666667,-0.015653016,6.066666667
1988Q2,0.012636263,0.007133221,0.000407597,0.01032821,0.006928707,0.024039999,0.019434185,0.02435243,0.02065225,0.026084991,0.007930002,0.027291372,-0.011729164,0.002262295,-0.010184835,0.012349625,0.008813779,0.006544577,0.009042334,0.005257942,0.030799428,-0.004214267,0.026789363,0.01159746,0.018544209,0.005589449,0.011059512,-0.007303514,59.6,83.9031,0.008836052,0.006518053,-0.004977178,0.016617327,0.004200157,0.005739247,0.001777778,0.008631139,0.009539461,0.01069131,0.010093231,0.002930669,0.004720551,0.333333333,0.049666667,0.004631655,0.005246791,0.014196883,40.43333333,0.133333333,-0.233333333,-0.7,0.01276521,-0.074883805,-0.091641015,-0.127868459,-0.056864904,7.306978726,7.281156227,5.465243238,5.669880923,6.367615268,5.944547627,56.86666667,59.63333333,60.36666667,50.13333333,0.016059302,-0.032422426,0.001473522,0.002383665,0.003632705,0.00160711,0.002354754,0.007634309,0.014641687,0.002743339,-0.001261683,0.005855408,0.002204096,0.019268373,0.019044068,-0.00164422,-0.001038248,-0.004487822,0.011265157,0.005874752,0.015918911,0.001517437,0.002339162,0.001949011,-0.008104796,-0.001747511,-0.00295112,-0.00418958,-0.005967239,-0.003289338,-5.22984E-05,0.008907521,0.003947892,-0.000898509,-0.004140773,0.001765796,-0.043217207,0.159318478,81.06666667,-0.000939883,-0.002955131,-0.001643002,0.00169784,0.00062054,0.0078514,0.493333333,0.486666667,0.463333333,0.52,0.513333333,0.493333333,0.253333333,0.226666667,0.283333333,1.09,2.7,0.9,2.07,0.011360296,0.005204694,0.001728717,0.00150854,0.013929436,0.012156702,0.005593691,-0.009168165,0.031455438,-0.017894924,0.024257826,-0.030083276,0.019283725,0.025537805,0.083333333,-0.983333333,0.026059374,2.466666667
1988Q3,0.005315172,0.008310009,-0.01302791,0.010726938,0.012148795,0.006415014,0.00383051,0.005188903,-0.013587006,0.014251891,0.000609441,0.018371288,0.023059758,-0.001328029,-0.007472015,0.003555169,0.005207131,0.003570291,0.003363914,0.00146233,-0.007076565,0.004567175,0.008530272,0.007202588,0.008537964,0.005341948,0.003450895,-0.007557002,57.93333333,84.04123333,0.007515351,0.001490656,-0.012233612,0.005836839,0.000912366,0.003160809,-0.002643787,0.008585817,0.008257935,0.008636291,0.008586508,0.002205186,0.004261802,-0.333333333,-0.010666667,0.005304791,0.005787421,0.002727863,40.36666667,-0.133333333,0,0.133333333,0.002040269,0.005080451,0.014241078,0.053374461,-0.023433755,7.302496424,7.275864601,5.453895598,5.58224239,6.358997001,6.008813185,56.26666667,59.46666667,57,51.13333333,-0.000180278,0.099377816,0.001876499,0.000864242,0.000712061,-0.001208721,-0.000948291,0.001501866,0.008316647,-0.005171913,-0.002473238,0.002069294,0.007017378,-0.017906437,0.015522088,0.000265394,-1.45287E-05,0.00123603,-0.005169756,0.006403371,-0.015218275,0.007185217,-0.001347138,-0.00320929,0.000701194,-0.002237349,-0.001433498,-0.00084694,-6.66606E-05,-0.001230251,-0.002774965,-0.008338079,-0.028676249,-0.003561444,-0.006270174,-0.001412963,0.039293572,-0.154172114,77.33333333,-0.004397968,-0.002294468,-0.005582431,0.002666901,0.000620155,0.008429347,0.826666667,0.8,0.776666667,0.703333333,0.343333333,0.19,0.153333333,0.093333333,0.26,0.993333333,2.09,0.863333333,1.973333333,-0.005473827,-0.011226823,-0.009615399,-0.000230176,-0.002272848,-0.006198752,-0.005235263,0.054562079,0.097948768,0.061566203,-0.082779729,-0.008791445,0.014246561,0.005928075,0.046666667,-1.08,0.017078507,1.733333333
1988Q4,0.013115462,0.011665281,0.02761096,0.011273527,0.007979573,0.013205197,0.009917562,0.010405786,-0.002526864,0.016518921,0.008729764,0.030205378,0.029652884,0.019209242,0.029505062,0.011051856,0.007237788,0.008414079,0.009632202,0.008806513,0.037794771,-0.002169149,0.014823149,0.005813535,0.017135707,0.006837507,0.011036453,0.001312103,57.93333333,84.73266667,0.007879573,0.003293843,-0.018960495,0.000253004,0.004882813,0.005869556,0.003315637,0.009474321,0.004666926,0.007534381,0.001914489,0.002813517,0.009071728,0.666666667,0.032333333,0.006182792,0.005402293,0.011034322,40.43333333,0.1,-0.133333333,-0.566666667,-0.015894804,-0.011211261,-0.061977168,-0.040302379,-0.084141501,7.346870055,7.318760567,5.326256735,5.689232694,6.400257445,6.104793232,55.7,58.2,53.3,50.23333333,0.021806693,-0.025138866,-0.00369607,-0.002152313,-0.001252815,-0.000193583,0.00094085,-0.000188506,-0.005251024,0.001969077,0.008395379,-0.004568376,-0.008004082,0.012513733,-0.026872537,-0.000654026,-0.001237477,-8.39509E-05,0.004168596,0.003454286,0.004794681,-0.00865133,-0.0008057,0.008550844,-0.006027318,0.006587633,0.005086478,0.005921688,0.000876626,0.008374199,0.003128265,-0.014474189,0.019241801,-1.22278E-05,0.001505605,-0.001213301,-0.117353802,0.043956025,70.73333333,-0.000437848,-0.003901461,0.00048751,0.002191585,-0.00323938,0.000286366,0.486666667,0.716666667,0.59,0.523333333,0.033333333,-0.143333333,-0.453333333,-0.56,0.133333333,0.8,1.23,0.553333333,1.556666667,-0.010222342,-0.004075915,-0.000793872,-0.004691616,-0.011399077,-0.005950959,-0.006130914,-0.042433227,-0.045699701,-0.066003864,0.054992007,-0.010332317,0.029759348,0.030531488,-0.033333333,-1.2,0.024766263,-0.6
1989Q1,0.010097494,0.00371772,-0.006196365,0.00297329,0.006544132,0.037569623,0.009932057,0.016801355,0.0160557,0.017209171,-0.006546776,0.028282402,-0.002808417,-0.006291255,-0.020697103,0.005090986,0.003900946,0.00518081,0.004677164,0.004419736,0.021679562,-0.002354468,0.008698617,0.002339278,-0.000682094,0.006625932,0.004507529,-0.001965526,55.4,84.74246667,0.008052461,0.002425218,-0.008532475,0.000948197,0.003291241,0.003102365,0.003591528,0.008989258,0.008003334,0.01154041,0.007695797,0.002143186,0.004804814,-1.333333333,0.008,0.007629471,0.007691179,0.009785005,40.43333333,0.066666667,-0.133333333,-0.533333333,0.022310566,-0.020188763,-0.088541106,-0.09531018,-0.081514378,7.306083872,7.211064607,5.369086437,5.65482563,6.371611847,6.001414878,53.43333333,55.53333333,53.46666667,48,-0.000228486,0.020015505,0.002440819,0.002071557,0.000431312,0.000650251,-0.001454802,-0.000997032,0.004556596,-0.003140087,-0.010802382,0.004428019,0.004581612,-0.015747825,0.040148857,0.005043176,0.001449277,-0.00022526,-0.006883229,-0.012892081,-0.001750243,0.006193642,0.002298444,-0.00440176,0.006719417,-0.004831219,-0.004764482,-0.005868286,-0.002175601,-0.007647487,-0.00215797,0.012054461,0.007432912,0.007832397,0.01417314,0.002790181,0.115591369,0.307791237,68.76666667,-0.004133654,0.000249971,-0.004297628,0.001675881,-0.006510413,0.007121685,0.973333333,0.813333333,0.726666667,0.763333333,0.513333333,0.25,0.176666667,0.13,0.046666667,0.75,0.666666667,0.48,1.436666667,-0.00378369,-0.006106542,-0.003259722,-0.003430097,-0.007550511,0.007103404,0.030123244,0.01931619,0.056842468,0.026698383,-0.02498811,-0.012367968,0.055644069,0.058925331,-0.026666667,0.446666667,0.065128153,2.5
1989Q2,0.006534492,0.004703841,0.014215532,0.000953347,0.004666604,-0.011689756,0.001378925,0.014137941,-0.011408369,0.026036227,-0.030091276,0.042709074,0.014845916,0.015351989,0.022236501,0.009925812,-0.004257253,-0.004030622,-0.003952384,-0.006997735,-0.025888344,0.000457837,-0.000746836,-0.004538294,-0.01421141,-0.001996655,-0.007903439,-0.019089928,51.7,83.5815,0.004804239,-6.92104E-05,-0.001563801,0.004098496,-0.001182121,-0.00286106,0.001480739,0.006060975,0.006179186,0.002144746,0.008518678,0.002291185,0.004110772,-3,-0.045,0.003156158,0.004310112,0.00398434,40.33333333,-0.166666667,0.033333333,-0.566666667,0.008807825,0.043321917,-0.022489337,-0.009088797,-0.036494927,7.212048617,7.214994851,5.218552398,5.51477193,6.272247878,5.973809612,49.6,49.8,49.26666667,46.6,-0.013433183,-0.008883326,-0.000719363,0.001152179,0.004738689,-0.002984397,0.000149497,-0.004462391,-0.006877941,-0.003756559,0.000422501,0.010173541,0.002191741,0.006504444,0.093922231,-0.005022239,-0.002892794,0.000741879,0.003683942,0.006127173,0.001648623,-0.010003809,-0.003150953,-0.003035132,-0.00830325,0.00058769,0.001088986,-0.000406321,0.00326315,-0.002072269,0.004879461,-0.008803445,-0.005098634,-0.006407464,-0.013743943,-0.000609691,0.0337147,-0.087595687,58.23333333,-0.006848589,-0.003866094,-0.008726945,0.003332522,-0.012557518,0.000229595,0.283333333,-0.13,-0.256666667,-0.363333333,-0.476666667,-0.433333333,-0.2,-0.276666667,-0.08,0.516666667,0.363333333,0.713333333,1.593333333,-0.009578266,-0.000969571,0.001361383,-0.003507603,-0.015763221,-0.00090031,-0.020628371,0.041818711,0.068763924,0.070645854,-0.082544005,0.00114594,0.074835533,0.069105905,-0.12,0.083333333,0.065425138,-7
1989Q3,0.007108169,0.009470955,0.02234384,0.009949002,0.006046946,-0.011809168,0.017297669,0.02832161,0.034569745,0.025451357,-0.010955412,0.011520815,0.001183238,0.009267692,0.009443899,0.009132358,-0.006013182,-0.00566614,-0.006604601,-0.01508873,-0.023948545,-0.011631313,0.007314656,-0.006443365,-0.009954597,-0.009890063,-0.007243089,0.005711628,47.2,82.41176667,0.001920427,-0.002300508,-0.000353455,0.004896124,-0.004482568,-0.007264614,-9.54654E-05,0.003882976,0.003237708,-0.000724914,0.003579599,0.00264107,0.005448693,-3.666666667,-0.052,0.002462737,0.001436476,0.00224754,40.36666667,-0.033333333,0,-0.3,0.001267026,-0.001837775,0.012773448,0.107424698,-0.098369846,7.20489251,7.178036837,5.121977881,5.552959585,6.270358114,5.970411138,45.66666667,45.66666667,44.66666667,44.83333333,-0.017812244,-0.048208077,-0.002408959,-0.006599737,-0.00824672,-0.000704833,-0.001142281,0.001802307,-0.006303956,0.010517461,0.004864842,-0.02113914,-0.005357948,-0.016306611,-0.167476094,0.001998693,1.15574E-05,0.001039433,-0.000528447,0.00153133,-0.002212384,-0.006182683,0.000609251,0.003462061,-0.000712298,-0.001551625,-0.00195225,0.000784062,-0.00406952,0.003063414,-0.008698351,-0.00726004,-0.028129625,-0.000983357,0.002941488,-0.004043661,-0.061493368,-0.179160994,44.6,0.002411726,0.000843294,0.001703855,0.003602243,0.0006971,0.003263287,-0.643333333,-0.566666667,-0.633333333,-0.83,-0.803333333,-0.666666667,-0.52,-0.48,-0.146666667,0.253333333,0.263333333,0.86,1.78,0.015098684,0.028266375,0.012240675,0.002941697,0.027505315,-0.000340862,-0.007322276,0.003569179,-0.021810226,0.031161097,-0.006716389,-0.009035361,0.087507525,0.083015931,-0.2,0.72,0.086141091,3.033333333
